BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,DELINQcat,DEROGzero
False,15000.0,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6000061035156,0.0,6.0,34.81826,0,True
False,15000.0,65019.0,87360.0,DebtCon,Office,28.0,0.0,0.0,323.6333312988281,0.0,16.0,34.81826,0,True
False,15000.0,50000.0,90000.0,DebtCon,ProfExe,5.5,0.0,0.0,130.86666870117188,2.0,22.0,34.81826,0,True
False,15000.0,18000.0,163580.0,HomeImp,Self,7.0,0.0,0.0,304.3666687011719,0.0,27.0,34.81826,0,True
False,15000.0,62000.0,94575.0,HomeImp,ProfExe,23.0,0.0,0.0,238.39999389648438,1.0,24.0,34.81826,0,True
False,15000.0,48882.0,156000.0,DebtCon,ProfExe,20.0,0.0,0.0,239.5,0.0,28.0,34.81826,0,True
False,15000.0,65019.0,48800.0,DebtCon,Office,2.0,0.0,0.0,86.26667022705078,2.0,9.0,34.81826,0,True
False,15000.0,42720.0,70000.0,DebtCon,Other,1.0,0.0,2.0,289.0,1.0,10.0,34.81826,1+,True
False,15000.0,73335.0,99400.0,DebtCon,ProfExe,0.5,0.0,0.0,273.9333190917969,2.0,21.0,34.81826,0,True
False,15000.0,125000.0,154000.0,DebtCon,Mgr,7.0,0.0,0.0,223.20306396484375,0.0,19.0,34.81826,0,True
False,15000.0,135442.0,175900.0,DebtCon,Mgr,11.0,0.0,0.0,247.56666564941406,0.0,21.0,34.81826,0,True
False,15000.0,65019.0,94000.0,IsMissing,Other,7.0,0.0,0.0,186.6999969482422,1.0,10.0,34.81826,0,True
False,15000.0,53000.0,83400.0,HomeImp,ProfExe,5.0,0.0,0.0,120.30000305175781,0.0,13.0,34.81826,0,True
False,15000.0,54261.0,88000.0,IsMissing,ProfExe,10.0,0.0,0.0,173.46665954589844,1.0,16.0,34.81826,0,True
False,15000.0,94705.0,114400.0,DebtCon,Other,9.0,0.0,0.0,300.26666259765625,2.0,19.0,34.81826,0,True
False,15000.0,42657.0,65000.0,DebtCon,ProfExe,18.0,0.0,0.0,181.60000610351562,0.0,23.0,34.81826,0,True
False,15000.0,122486.0,159000.0,DebtCon,Office,5.0,0.0,0.0,137.0,1.0,21.0,34.81826,0,True
False,15000.0,48000.0,105000.0,HomeImp,Office,2.0,0.0,3.0,142.0,1.0,24.0,34.81826,1+,True
False,15000.0,102988.0,130000.0,DebtCon,Other,1.3,0.0,0.0,289.1666564941406,0.0,47.0,34.81826,0,True
False,15000.0,86177.0,111500.0,DebtCon,Other,14.0,0.0,0.0,133.93333435058594,2.0,9.0,34.81826,0,True
False,15000.0,23473.0,74000.0,HomeImp,Other,7.0,0.0,0.0,244.76666259765625,1.0,50.0,34.81826,0,True
False,15000.0,72000.0,95000.0,DebtCon,Other,0.0,0.0,0.0,147.10000610351562,1.0,18.0,34.81826,0,True
False,15000.0,59000.0,86420.0,DebtCon,Office,1.5,0.0,0.0,160.3000030517578,0.0,25.0,34.81826,0,True
False,15000.0,92000.0,154000.0,DebtCon,Mgr,1.0,0.0,0.0,207.96665954589844,1.0,19.0,34.81826,0,True
False,15000.0,89126.0,118300.0,DebtCon,Office,0.4,0.0,3.0,263.1666564941406,1.0,30.0,34.81826,1+,True
False,15000.0,95300.0,135700.0,DebtCon,Office,3.0,0.0,0.0,115.66666412353516,3.0,16.0,34.81826,0,True
False,15000.0,36900.0,58600.0,HomeImp,Other,26.0,0.0,0.0,247.10000610351562,0.0,14.0,34.81826,0,True
False,15000.0,100000.0,115000.0,DebtCon,ProfExe,1.0,0.0,0.0,128.86666870117188,0.0,30.0,34.81826,0,True
False,15000.0,116000.0,202800.0,DebtCon,Other,3.5,0.0,0.0,202.96665954589844,0.0,17.0,34.81826,0,True
False,15000.0,84000.0,110975.0,DebtCon,Other,20.0,0.0,0.0,282.1666564941406,1.0,17.0,34.81826,0,True
False,15000.0,15832.0,35300.0,IsMissing,Office,1.0,0.0,0.0,211.03334045410156,0.0,16.0,34.81826,0,True
True,15000.0,62674.0,76950.0,HomeImp,Mgr,8.0,1.0,5.0,249.53334045410156,0.0,31.0,34.81826,1+,False
True,15000.0,65019.0,50000.0,HomeImp,Other,0.0,3.0,4.0,206.96665954589844,1.0,45.0,34.81826,1+,False
True,15000.0,89200.0,114750.0,DebtCon,ProfExe,11.0,0.0,0.0,114.5999984741211,0.0,27.0,34.81826,0,True
True,15000.0,109000.0,155000.0,DebtCon,Office,0.0,3.0,2.0,105.5,1.0,28.0,34.81826,1+,False
True,15000.0,42006.0,89235.5,DebtCon,Other,10.0,0.0,1.0,75.33333587646484,0.0,33.0,34.81826,1,True
True,15000.0,153000.0,185625.0,DebtCon,Mgr,8.0,0.0,2.0,154.1999969482422,1.0,31.0,34.81826,1+,True
True,15000.0,33000.0,89235.5,IsMissing,Other,0.9,7.0,5.0,144.86666870117188,0.0,20.0,34.81826,1+,False
True,15000.0,116400.0,146450.0,DebtCon,Other,17.5,0.0,1.0,255.6666717529297,1.0,29.0,34.81826,1,True
True,15000.0,6124.0,35000.0,HomeImp,Other,1.5,1.0,0.0,91.26667022705078,0.0,5.0,34.81826,0,False
True,15000.0,18900.0,80400.0,DebtCon,ProfExe,7.0,0.0,1.0,142.0,0.0,12.0,34.81826,1,True
True,15000.0,54294.0,85460.0,DebtCon,Other,18.0,0.0,3.0,118.66666412353516,1.0,23.0,34.81826,1+,True
True,15000.0,65019.0,26100.0,DebtCon,Other,1.6,0.0,1.0,105.46666717529297,8.0,20.0,34.81826,1,True
True,15000.0,73500.0,105000.0,DebtCon,Other,1.0,0.0,2.0,205.93333435058594,2.0,25.0,34.81826,1+,True
True,15000.0,40000.0,58000.0,IsMissing,ProfExe,4.0,7.0,0.0,268.8333435058594,3.0,26.0,34.81826,0,False
True,15000.0,68000.0,96000.0,DebtCon,Mgr,12.0,0.0,3.0,109.56666564941406,0.0,24.0,34.81826,1+,True
True,15000.0,62100.0,40000.0,DebtCon,ProfExe,1.0,0.0,0.0,111.5999984741211,2.0,13.0,34.81826,0,True
True,15000.0,74000.0,90000.0,DebtCon,ProfExe,9.0,1.0,3.0,136.96665954589844,0.0,27.0,34.81826,1+,False
True,15000.0,16400.0,205950.0,DebtCon,Mgr,10.0,8.0,3.0,135.93333435058594,8.0,42.0,34.81826,1+,False
True,15000.0,55300.0,81000.0,DebtCon,Other,5.3,8.0,0.0,259.73333740234375,4.0,30.0,34.81826,0,False
True,15000.0,166000.0,182175.0,DebtCon,Other,3.5,4.0,0.0,74.06666564941406,2.0,14.0,34.81826,0,False
True,15000.0,54000.0,72865.0,DebtCon,Office,2.9,0.0,1.0,145.10000610351562,1.0,15.0,34.81826,1,True
True,15000.0,47000.0,73900.0,DebtCon,Office,2.0,1.0,5.0,73.0999984741211,1.0,16.0,34.81826,1+,False
True,15000.0,82000.0,130000.0,DebtCon,Mgr,18.0,0.0,5.0,122.73332977294922,8.0,19.0,34.81826,1+,True
True,15000.0,61438.0,127300.0,DebtCon,Self,4.0,1.0,3.0,134.26666259765625,1.0,17.0,34.81826,1+,False
True,15000.0,42000.0,111351.0,DebtCon,Other,6.0,0.0,6.0,225.63333129882812,0.0,17.0,34.81826,1+,True
True,15000.0,79000.0,108000.0,HomeImp,Other,0.4,0.0,0.0,385.5,3.0,31.0,34.81826,0,True
True,15000.0,125000.0,177100.0,HomeImp,ProfExe,10.0,3.0,1.0,221.1666717529297,0.0,14.0,34.81826,1,False
True,15000.0,77544.0,102000.0,DebtCon,Sales,4.0,0.0,0.0,11.699999809265137,2.0,35.0,34.81826,0,True
True,15000.0,61265.0,89235.5,DebtCon,Office,22.0,0.0,0.0,186.6666717529297,1.0,21.0,34.81826,0,True
False,15000.0,96983.0,140487.0,HomeImp,ProfExe,15.0,0.0,0.0,132.4219207763672,4.0,21.0,35.348484,0,True
False,15000.0,26284.0,40908.0,DebtCon,ProfExe,20.0,0.0,1.0,198.83120727539062,1.0,16.0,32.012394,1,True
False,15000.0,5627.0,64962.0,DebtCon,Sales,0.0,0.0,0.0,341.5020751953125,0.0,6.0,39.99671,0,True
False,15000.0,46867.0,67529.0,DebtCon,Other,7.0,0.0,0.0,133.78758239746094,3.0,48.0,31.486462,0,True
False,15000.0,73187.0,111623.0,DebtCon,Other,4.0,0.0,0.0,98.139892578125,2.0,14.0,36.237232,0,True
False,15000.0,65584.0,92582.0,DebtCon,Other,10.0,0.0,0.0,82.948974609375,2.0,10.0,34.31724,0,True
False,15000.0,65019.0,68020.0,IsMissing,Other,1.0,0.0,0.0,173.46665954589844,0.0,0.0,1.9206944,0,True
False,15000.0,27954.0,79333.0,HomeImp,Other,7.0,0.0,0.0,256.0038146972656,1.0,49.0,42.581947,0,True
False,15000.0,84832.0,107207.0,HomeImp,Other,19.0,0.0,0.0,124.45053100585938,4.0,23.0,28.558184,0,True
False,15000.0,89165.0,106392.0,DebtCon,Sales,12.0,0.0,2.0,166.08502197265625,0.0,17.0,35.033104,1+,True
False,15000.0,44623.0,72225.0,DebtCon,Other,1.0,0.0,0.0,268.42034912109375,0.0,21.0,28.13158,0,True
False,15100.0,140193.0,176342.0,DebtCon,Mgr,11.0,0.0,0.0,248.18841552734375,0.0,20.0,30.080158,0,True
False,15100.0,81461.0,93548.0,DebtCon,Other,2.0,0.0,0.0,160.10360717773438,0.0,22.0,41.007362,0,True
True,15100.0,45351.0,65481.0,DebtCon,Other,4.0,0.0,0.0,91.71529388427734,8.0,18.0,39.070152,0,True
False,15100.0,65019.0,53238.0,DebtCon,Other,7.0,0.0,0.0,350.9611511230469,1.0,16.0,34.055847,0,True
False,15100.0,73505.0,109656.0,DebtCon,Other,5.0,0.0,0.0,81.96414947509766,2.0,13.0,36.461212,0,True
False,15100.0,72645.0,106343.0,DebtCon,Other,5.0,0.0,0.0,80.77214813232422,2.0,13.0,34.475597,0,True
False,15100.0,49533.0,63607.0,DebtCon,Other,2.0,0.0,0.0,180.52330017089844,0.0,14.0,36.377182,0,True
False,15100.0,68043.0,80686.0,DebtCon,Office,4.0,0.0,0.0,119.67249298095703,1.0,20.0,21.418228,0,True
False,15100.0,65019.0,57940.0,DebtCon,Office,0.0,0.0,0.0,86.89492797851562,1.0,8.0,38.85035,0,True
False,15100.0,96763.0,114896.0,HomeImp,Office,2.0,0.0,0.0,144.52964782714844,0.0,21.0,36.371704,0,True
True,15100.0,54000.0,77542.0,HomeImp,ProfExe,13.0,1.0,1.0,122.56666564941406,1.0,26.0,34.81826,1,False
False,15100.0,65019.0,65961.0,IsMissing,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,1.603508,0,True
False,15100.0,38549.0,59853.0,DebtCon,Other,5.0,0.0,0.0,104.1832504272461,2.0,9.0,29.141863,0,True
True,15100.0,65019.0,89235.5,IsMissing,Other,0.0,0.0,0.0,173.46665954589844,0.0,0.0,34.81826,0,True
False,15100.0,60264.0,87110.0,HomeImp,ProfExe,5.0,0.0,0.0,111.39938354492188,0.0,13.0,26.062044,0,True
False,15100.0,53549.0,99812.0,DebtCon,ProfExe,4.0,0.0,0.0,127.12214660644531,2.0,21.0,37.957104,0,True
False,15100.0,44959.0,68483.0,DebtCon,Mgr,27.0,1.0,0.0,279.947998046875,1.0,17.0,37.180946,0,False
False,15100.0,101378.0,143229.0,HomeImp,ProfExe,12.0,0.0,0.0,129.5373077392578,4.0,21.0,36.776215,0,True
False,15100.0,45579.0,54065.0,DebtCon,Other,7.0,0.0,0.0,79.75739288330078,0.0,15.0,41.44733,0,True
False,15100.0,26196.0,45657.0,HomeImp,Other,9.0,0.0,0.0,86.71659088134766,1.0,12.0,29.321754,0,True
False,15100.0,127045.0,163833.0,DebtCon,Office,4.0,0.0,0.0,135.97528076171875,0.0,21.0,25.861813,0,True
False,15100.0,44700.0,76456.0,DebtCon,Mgr,5.0,0.0,0.0,134.5043487548828,0.0,9.0,29.383997,0,True
False,15100.0,39679.0,62674.0,DebtCon,Other,5.0,1.0,0.0,95.5990982055664,1.0,9.0,28.50559,0,False
False,15100.0,65019.0,32289.0,DebtCon,Other,13.0,0.0,0.0,81.95405578613281,1.0,9.0,33.53471,0,True
False,15100.0,81298.0,108947.0,DebtCon,ProfExe,9.0,0.0,0.0,194.44346618652344,1.0,35.0,42.24594,0,True
False,15100.0,65019.0,98114.0,IsMissing,Other,7.0,0.0,0.0,198.07537841796875,1.0,10.0,31.545843,0,True
True,15200.0,58000.0,77000.0,DebtCon,Other,0.9,1.0,0.0,127.86666870117188,3.0,26.0,34.81826,0,False
False,15200.0,5076.0,66536.0,DebtCon,Sales,2.0,0.0,0.0,323.10198974609375,0.0,5.0,40.25293,0,True
False,15200.0,44414.0,60098.0,DebtCon,Other,4.0,1.0,0.0,105.74964141845703,2.0,9.0,27.375269,0,False
False,15200.0,59544.0,86360.0,HomeImp,ProfExe,5.0,0.0,0.0,120.13671112060547,0.0,12.0,27.616333,0,True
False,15200.0,87116.0,105971.0,HomeImp,Other,21.0,0.0,0.0,147.94668579101562,4.0,24.0,27.96155,0,True
False,15200.0,47453.0,73068.0,DebtCon,ProfExe,20.0,0.0,0.0,196.69969177246094,0.0,16.0,22.383856,0,True
False,15200.0,137128.0,184660.0,DebtCon,Mgr,11.0,0.0,0.0,254.35601806640625,0.0,21.0,28.815035,0,True
False,15200.0,102925.0,114520.0,HomeImp,Office,3.0,0.0,0.0,137.38937377929688,0.0,22.0,36.446476,0,True
False,15200.0,85303.0,131022.0,DebtCon,ProfExe,14.0,0.0,0.0,295.4957275390625,0.0,18.0,29.60992,0,True
False,15200.0,49428.0,62696.0,DebtCon,Mgr,27.0,0.0,0.0,265.39532470703125,1.0,16.0,38.500797,0,True
False,15200.0,69320.0,89644.0,DebtCon,Other,11.0,0.0,0.0,91.74348449707031,2.0,11.0,31.11493,0,True
False,15200.0,65019.0,67103.0,IsMissing,Other,1.0,0.0,0.0,173.46665954589844,0.0,0.0,3.6889584,0,True
True,15200.0,105328.0,113931.0,HomeImp,ProfExe,3.0,0.0,0.0,138.1334991455078,2.0,32.0,61.890636,0,True
False,15200.0,47200.0,74510.0,DebtCon,ProfExe,17.0,0.0,0.0,174.5215606689453,0.0,23.0,41.863377,0,True
False,15200.0,20005.0,39605.0,DebtCon,Mgr,8.0,0.0,0.0,96.73490142822266,0.0,10.0,21.741611,0,True
False,15200.0,142766.0,177998.0,DebtCon,Mgr,12.0,0.0,0.0,260.3834533691406,0.0,21.0,27.533272,0,True
True,15200.0,96341.0,118734.0,DebtCon,Other,1.0,1.0,0.0,90.73278045654297,1.0,26.0,39.140057,0,False
False,15200.0,34854.0,63519.0,DebtCon,ProfExe,6.0,0.0,0.0,275.4797058105469,0.0,15.0,20.785145,0,True
False,15200.0,41049.0,50892.0,DebtCon,ProfExe,1.0,0.0,0.0,276.1673583984375,1.0,34.0,38.379833,0,True
False,15200.0,43961.0,62171.0,DebtCon,Other,7.0,0.0,0.0,124.80684661865234,1.0,18.0,39.580055,0,True
False,15200.0,90108.0,118941.0,HomeImp,Mgr,2.0,0.0,2.0,170.93894958496094,0.0,25.0,41.1575,1+,True
False,15200.0,40341.0,58834.0,DebtCon,Other,7.0,0.0,0.0,100.01445770263672,0.0,15.0,41.102676,0,True
False,15200.0,7879.0,95124.0,HomeImp,Other,13.0,0.0,1.0,270.285888671875,0.0,22.0,29.160141,1,True
False,15200.0,65000.0,92000.0,DebtCon,Office,1.0,0.0,0.0,152.13333129882812,4.0,20.0,34.81826,0,True
False,15200.0,102699.0,121925.0,HomeImp,Office,2.0,0.0,0.0,155.92015075683594,0.0,22.0,36.74564,0,True
False,15200.0,65019.0,100320.0,IsMissing,Other,7.0,0.0,0.0,190.2564697265625,0.0,9.0,33.79999,0,True
False,15200.0,77636.0,95682.0,DebtCon,ProfExe,10.0,1.0,1.0,335.84130859375,1.0,41.0,37.982544,1,False
False,15200.0,71233.0,84439.0,DebtCon,Other,1.0,0.0,0.0,242.9833221435547,2.0,26.0,32.21005,0,True
False,15200.0,8723.0,66817.0,DebtCon,Sales,0.0,0.0,0.0,309.50262451171875,0.0,5.0,37.763836,0,True
False,15200.0,64028.0,95482.0,DebtCon,Office,2.0,0.0,0.0,174.16439819335938,0.0,24.0,24.861603,0,True
False,15200.0,53433.0,114245.0,HomeImp,Office,2.0,0.0,3.0,155.36749267578125,1.0,24.0,36.954617,1+,True
False,15200.0,59745.0,81269.0,DebtCon,Other,8.0,0.0,0.0,173.46665954589844,1.0,20.0,26.98558,0,True
False,15300.0,65298.0,94301.0,DebtCon,Office,1.0,0.0,0.0,150.49986267089844,4.0,19.0,31.357641,0,True
False,15300.0,22057.0,44461.0,IsMissing,Office,1.0,0.0,0.0,210.27548217773438,0.0,16.0,40.43225,0,True
False,15300.0,22079.0,168281.0,HomeImp,Self,8.0,0.0,0.0,301.49102783203125,0.0,27.0,27.771122,0,True
False,15300.0,57840.0,86903.0,DebtCon,Other,0.0,0.0,0.0,110.82722473144531,4.0,11.0,38.826176,0,True
False,15300.0,14695.0,48095.0,DebtCon,ProfExe,1.0,0.0,0.0,301.65765380859375,0.0,16.0,19.012445,0,True
False,15300.0,83039.0,99630.0,DebtCon,ProfExe,8.0,1.0,2.0,354.4602966308594,1.0,42.0,38.26595,1+,False
False,15300.0,65019.0,92320.0,DebtCon,Office,28.0,0.0,0.0,325.9984436035156,0.0,15.0,15.33556,0,True
False,15300.0,62094.0,96938.0,IsMissing,ProfExe,9.0,0.0,0.0,173.46665954589844,0.0,15.0,25.407143,0,True
False,15300.0,82439.0,99896.0,DebtCon,ProfExe,1.0,0.0,0.0,281.2003173828125,1.0,21.0,39.40887,0,True
False,15300.0,83004.0,121108.0,IsMissing,Other,7.0,0.0,0.0,173.46665954589844,1.0,20.0,36.823395,0,True
False,15300.0,39065.0,54970.0,DebtCon,Other,7.0,0.0,0.0,73.7566909790039,0.0,15.0,41.823086,0,True
False,15300.0,79541.0,94973.0,DebtCon,Other,5.0,2.0,0.0,76.20759582519531,0.0,20.0,22.902506,0,False
False,15300.0,81500.0,102000.0,HomeImp,ProfExe,3.5,0.0,0.0,123.76667022705078,1.0,25.0,34.81826,0,True
False,15300.0,101000.0,112500.0,DebtCon,Other,1.0,0.0,0.0,129.86666870117188,2.0,21.0,34.81826,0,True
False,15300.0,42100.0,65000.0,DebtCon,Other,7.0,0.0,0.0,95.33333587646484,3.0,15.0,34.81826,0,True
True,15300.0,21383.0,38480.0,HomeImp,Mgr,20.0,0.0,1.0,182.60000610351562,4.0,31.0,34.81826,1,True
True,15300.0,96700.0,89235.5,HomeImp,Other,5.0,0.0,1.0,225.1666717529297,0.0,24.0,34.81826,1,True
False,15300.0,101311.0,113253.0,DebtCon,Other,0.0,0.0,0.0,140.07577514648438,1.0,21.0,40.66746,0,True
False,15300.0,127172.0,156578.0,DebtCon,Mgr,7.0,0.0,0.0,213.28602600097656,0.0,19.0,36.29035,0,True
False,15300.0,88251.0,103063.0,HomeImp,Other,18.0,0.0,0.0,127.5661849975586,3.0,23.0,28.171778,0,True
False,15300.0,59083.0,96073.0,DebtCon,ProfExe,8.0,0.0,0.0,194.0054931640625,0.0,19.0,20.48798,0,True
False,15300.0,109767.0,117552.0,DebtCon,ProfExe,0.0,0.0,0.0,125.94258880615234,0.0,30.0,37.689392,0,True
False,15300.0,54412.0,95123.0,DebtCon,ProfExe,6.0,0.0,0.0,134.24264526367188,2.0,22.0,35.08572,0,True
False,15300.0,53736.0,102094.0,HomeImp,Other,0.0,0.0,2.0,33.4496955871582,1.0,10.0,40.10481,1+,True
False,15300.0,65019.0,53184.0,DebtCon,Office,1.0,0.0,0.0,81.62596893310547,1.0,9.0,39.007824,0,True
False,15300.0,84989.0,98781.0,HomeImp,Office,7.0,0.0,0.0,184.54574584960938,0.0,25.0,43.01698,0,True
False,15300.0,33113.0,57991.0,DebtCon,Other,4.0,0.0,0.0,122.5788345336914,1.0,16.0,40.56989,0,True
False,15300.0,24025.0,42722.0,IsMissing,Office,2.0,0.0,0.0,207.96214294433594,0.0,15.0,37.122837,0,True
True,15300.0,78375.0,108175.0,HomeImp,Other,6.0,1.0,0.0,82.1048355102539,0.0,20.0,22.503248,0,False
False,15300.0,77069.0,104534.0,DebtCon,ProfExe,0.0,0.0,0.0,276.92425537109375,2.0,21.0,39.2446,0,True
True,15300.0,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.92941665649414,6.0,22.0,42.929615,0,True
False,15400.0,103934.0,113696.0,DebtCon,Office,4.0,0.0,0.0,265.58636474609375,1.0,34.0,26.750404,0,True
False,15400.0,32131.0,47338.0,HomeImp,Other,9.0,0.0,0.0,93.37313842773438,1.0,11.0,31.409185,0,True
False,15400.0,100848.0,129454.0,HomeImp,ProfExe,10.0,0.0,0.0,174.89651489257812,2.0,31.0,28.065592,0,True
False,15400.0,48275.0,69427.0,DebtCon,ProfExe,17.0,0.0,0.0,202.5462188720703,0.0,15.0,23.16004,0,True
False,15400.0,32855.0,69663.0,DebtCon,ProfExe,7.0,0.0,0.0,256.2275390625,1.0,16.0,23.310373,0,True
False,15400.0,10074.0,57135.0,DebtCon,ProfExe,4.0,0.0,0.0,310.36676025390625,0.0,16.0,17.601206,0,True
False,15400.0,50402.0,65561.0,DebtCon,Mgr,25.0,0.0,0.0,282.6228942871094,0.0,16.0,38.097904,0,True
True,15400.0,180017.0,206148.0,DebtCon,Mgr,2.0,0.0,2.0,196.03366088867188,1.0,49.0,36.417343,1+,True
False,15400.0,59518.0,91172.0,DebtCon,Office,2.0,0.0,0.0,159.00350952148438,0.0,25.0,24.99049,0,True
True,15400.0,63456.0,96794.0,DebtCon,ProfExe,3.0,0.0,0.0,85.52936553955078,0.0,28.0,37.362644,0,True
False,15400.0,25822.0,43334.0,IsMissing,Office,1.0,0.0,0.0,211.0166473388672,0.0,15.0,40.529404,0,True
False,15400.0,104451.0,119195.0,DebtCon,Office,5.0,0.0,0.0,264.76165771484375,0.0,34.0,29.963272,0,True
False,15400.0,58085.0,91192.0,DebtCon,ProfExe,10.0,0.0,0.0,191.34422302246094,0.0,19.0,21.364313,0,True
False,15400.0,65019.0,43899.0,HomeImp,Other,0.0,0.0,0.0,324.5517272949219,1.0,9.0,27.77956,0,True
False,15400.0,34574.0,69751.0,DebtCon,ProfExe,6.0,0.0,0.0,254.0561981201172,1.0,16.0,22.721014,0,True
False,15400.0,110900.0,126400.0,DebtCon,Other,16.0,0.0,0.0,179.56666564941406,1.0,18.0,34.81826,0,True
False,15400.0,47749.0,74451.0,DebtCon,Mgr,3.0,0.0,0.0,133.89930725097656,1.0,8.0,27.922035,0,True
False,15400.0,65019.0,55421.0,DebtCon,Office,2.0,0.0,0.0,81.27851104736328,2.0,9.0,38.723896,0,True
False,15400.0,73793.0,86176.0,DebtCon,Other,2.0,1.0,0.0,229.36936950683594,3.0,26.0,30.95852,0,False
False,15400.0,30703.0,57184.0,HomeImp,Other,10.0,0.0,0.0,122.80432891845703,0.0,10.0,18.150902,0,True
False,15400.0,28669.0,43078.0,DebtCon,Mgr,14.0,1.0,0.0,108.19889831542969,1.0,17.0,24.674175,0,False
False,15400.0,101981.0,145125.0,DebtCon,Office,3.0,0.0,0.0,105.55256652832031,3.0,15.0,32.69944,0,True
False,15400.0,7839.0,48276.0,DebtCon,ProfExe,4.0,0.0,0.0,315.1783142089844,0.0,16.0,18.30196,0,True
False,15400.0,39452.0,56834.0,DebtCon,Other,7.0,1.0,0.0,120.05655670166016,1.0,15.0,39.908936,0,False
False,15400.0,50121.0,67755.0,DebtCon,Other,3.0,0.0,0.0,168.74803161621094,0.0,14.0,37.560863,0,True
True,15500.0,57993.0,82248.0,DebtCon,Other,10.0,0.0,0.0,173.07296752929688,0.0,16.0,32.142467,0,True
False,15500.0,56206.0,137388.0,DebtCon,Other,2.0,0.0,0.0,275.5235595703125,4.0,42.0,39.744297,0,True
False,15500.0,158506.0,179499.0,DebtCon,ProfExe,8.0,0.0,0.0,195.68601989746094,4.0,26.0,40.739346,0,True
False,15500.0,59316.0,80837.0,DebtCon,Other,1.0,0.0,0.0,126.9127197265625,3.0,11.0,35.901463,0,True
False,15500.0,127793.0,158580.0,DebtCon,Mgr,7.0,0.0,0.0,229.34507751464844,0.0,19.0,39.50968,0,True
False,15500.0,36650.0,62963.0,DebtCon,ProfExe,6.0,0.0,0.0,260.8567810058594,0.0,16.0,24.299059,0,True
False,15500.0,74761.0,92729.0,DebtCon,ProfExe,9.0,0.0,1.0,339.0892639160156,1.0,42.0,37.474617,1,True
False,15500.0,25448.0,39188.0,IsMissing,Office,3.0,0.0,0.0,215.59249877929688,0.0,16.0,38.975117,0,True
False,15500.0,93730.0,106841.0,DebtCon,Sales,13.0,0.0,1.0,132.82057189941406,0.0,18.0,33.292973,1,True
False,15500.0,88929.0,115249.0,DebtCon,ProfExe,0.0,0.0,2.0,156.13092041015625,0.0,34.0,32.03387,1+,True
False,15500.0,79185.0,88693.0,DebtCon,Mgr,19.0,0.0,0.0,244.2078399658203,8.0,23.0,36.339363,0,True
False,15500.0,98646.0,115669.0,DebtCon,Other,13.0,0.0,0.0,177.54896545410156,0.0,26.0,33.35053,0,True
False,15500.0,71412.0,93723.0,DebtCon,Mgr,19.0,0.0,0.0,238.50131225585938,8.0,24.0,35.965897,0,True
False,15500.0,97596.0,119326.0,DebtCon,Office,0.0,0.0,3.0,254.70773315429688,1.0,30.0,40.9873,1+,True
False,15500.0,52051.0,88200.0,DebtCon,Office,30.0,0.0,0.0,211.06666564941406,0.0,22.0,34.81826,0,True
True,15500.0,48100.0,67000.0,DebtCon,Other,15.0,0.0,0.0,173.46665954589844,1.0,20.0,34.81826,0,True
True,15500.0,26452.0,43900.0,DebtCon,Mgr,21.0,1.0,2.0,215.06666564941406,0.0,19.0,34.81826,1+,False
True,15500.0,38900.0,60500.0,DebtCon,Other,8.0,7.0,4.0,95.9000015258789,2.0,53.0,34.81826,1+,False
False,15500.0,28269.0,52822.0,HomeImp,Other,9.0,0.0,0.0,120.61092376708984,1.0,9.0,18.182892,0,True
False,15500.0,25751.0,43531.0,IsMissing,Office,0.0,0.0,0.0,213.35928344726562,0.0,16.0,37.79499,0,True
False,15500.0,46846.0,70082.0,DebtCon,ProfExe,7.0,0.0,0.0,152.16806030273438,2.0,12.0,30.131496,0,True
False,15500.0,46125.0,63276.0,DebtCon,Mgr,27.0,0.0,0.0,298.4764099121094,0.0,16.0,39.3072,0,True
True,15500.0,54653.0,73117.0,DebtCon,Other,13.0,0.0,0.0,173.46665954589844,1.0,20.0,29.541851,0,True
False,15500.0,20800.0,173566.0,HomeImp,Self,6.0,0.0,0.0,292.0341796875,0.0,26.0,25.562881,0,True
True,15500.0,82054.0,104627.0,DebtCon,Sales,3.0,0.0,0.0,9.048515319824219,1.0,35.0,60.645756,0,True
False,15500.0,116543.0,133986.0,DebtCon,Other,17.0,0.0,0.0,164.6813507080078,1.0,18.0,37.57082,0,True
False,15500.0,17727.0,39746.0,IsMissing,Office,1.0,0.0,0.0,204.0958709716797,0.0,16.0,40.660187,0,True
False,15500.0,96426.0,122322.0,DebtCon,Office,12.0,0.0,0.0,226.28453063964844,0.0,12.0,40.86811,0,True
False,15600.0,65019.0,66837.0,IsMissing,Other,9.0,0.0,0.0,94.69068145751953,0.0,15.0,26.322569,0,True
False,15600.0,83758.0,106992.0,HomeImp,ProfExe,3.0,0.0,0.0,127.66581726074219,1.0,24.0,39.01452,0,True
False,15600.0,102572.0,112721.0,DebtCon,Office,3.0,0.0,1.0,271.2707824707031,0.0,33.0,29.634415,1,True
False,15600.0,49151.0,62005.0,DebtCon,Other,4.0,0.0,0.0,185.65309143066406,0.0,14.0,36.0211,0,True
